Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DOW,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,VZ,V,WMT,WBA,DIS
2019-07-17,170.060546875,125.46163177490234,201.49571228027344,362.9384765625,131.5048828125,120.27216339111328,55.836181640625,50.970184326171875,49.29413986206055,72.62203979492188,209.50027465820312,211.52423095703125,138.30902099609375,48.551151275634766,129.15518188476562,111.20716857910156,209.9185791015625,80.16272735595703,134.9884490966797,86.80656433105469,41.514469146728516,113.7869873046875,80.60428619384766,149.65724182128906,263.2417297363281,55.451107025146484,178.33445739746094,113.029296875,53.16114044189453,141.72091674804688
2019-07-18,168.4930419921875,126.76481628417969,203.78465270996094,354.67822265625,130.6910400390625,120.79533386230469,56.353458404541016,50.82366180419922,49.437435150146484,72.00627136230469,210.6985626220703,210.37640380859375,144.6507110595703,49.09180450439453,129.36087036132812,111.87055969238281,212.07955932617188,80.91621398925781,135.1370391845703,86.74703979492188,41.82529067993164,114.0298843383789,81.34774780273438,149.98135375976562,257.2690734863281,55.44141387939453,179.7081756591797,113.14765930175781,53.45366668701172,140.78651428222656
2019-07-19,168.05490112304688,123.23041534423828,200.74264526367188,370.6387939453125,133.00494384765625,121.14411926269531,55.98258590698242,50.19850158691406,49.217716217041016,72.15058898925781,209.71636962890625,209.00294494628906,144.69903564453125,49.416202545166016,127.63697052001953,110.76815795898438,210.0757598876953,79.64408874511719,135.33514404296875,85.86409759521484,41.543609619140625,113.60514068603516,82.02306365966797,147.54563903808594,253.3695831298828,54.840579986572266,178.42405700683594,112.33889770507812,53.08313751220703,139.01712036132812
2019-07-22,170.03134155273438,124.39537811279297,205.33042907714844,366.76904296875,132.03836059570312,121.40570068359375,56.34369659423828,50.03244400024414,48.60631561279297,72.22755432128906,210.1878204345703,207.2664794921875,144.75704956054688,50.47786331176758,126.001220703125,111.48033142089844,211.18569946289062,79.46795654296875,137.12811279296875,85.28868865966797,41.5921745300293,113.8916015625,82.37002563476562,147.0349578857422,252.05657958984375,53.784278869628906,179.74801635742188,111.27369689941406,52.59560012817383,140.00120544433594
2019-07-23,172.83535766601562,126.5673599243164,206.93563842773438,366.4252624511719,134.83067321777344,121.89981842041016,56.32417678833008,53.07033920288086,50.268558502197266,72.51620483398438,215.52108764648438,209.0421905517578,145.3757781982422,50.87106704711914,126.19711303710938,113.51930236816406,210.5079345703125,80.2703628540039,137.98004150390625,86.01289367675781,41.85443115234375,112.45930480957031,83.60293579101562,144.86444091796875,251.75054931640625,53.764892578125,180.07647705078125,110.55370330810547,53.287906646728516,140.41871643066406
2019-07-24,174.68521118164062,126.32054138183594,206.7672119140625,354.9925537109375,128.78721618652344,122.5973892211914,55.8557014465332,52.533084869384766,50.430965423583984,72.50658416748047,218.07476806640625,210.64129638671875,145.0373992919922,52.02119445800781,127.11782836914062,113.97783660888672,209.00509643554688,79.99636840820312,139.39659118652344,86.01289367675781,41.66016387939453,111.22457122802734,83.17544555664062,146.19033813476562,247.92015075683594,54.239749908447266,182.49545288085938,110.46493530273438,53.824195861816406,140.4485321044922
2019-07-25,173.42926025390625,125.53073120117188,205.13226318359375,341.8901672363281,131.5209197998047,121.71573638916016,55.260353088378906,51.83955001831055,48.50122833251953,72.09286499023438,216.061279296875,211.4653778076172,145.3854217529297,51.274105072021484,128.4303436279297,112.88517761230469,210.63563537597656,79.99636840820312,138.87158203125,86.58830261230469,41.44647216796875,111.39249420166016,84.48271179199219,145.83676147460938,245.52117919921875,54.61769104003906,180.7633514404297,110.68192291259766,53.39515686035156,142.3571014404297
2019-07-26,169.38877868652344,125.16543579101562,205.84568786621094,338.8551940917969,129.77330017089844,119.86524963378906,55.17251205444336,52.91404342651367,46.91541290283203,71.97740936279297,218.1828155517578,212.7996063232422,146.32315063476562,50.713783264160156,128.04835510253906,113.38272857666016,211.75540161132812,79.6832275390625,140.01075744628906,86.84625244140625,41.85443115234375,113.32855987548828,84.03043365478516,147.25100708007812,249.70701599121094,55.31543731689453,182.85379028320312,111.47095489501953,53.67793273925781,143.78851318359375
2019-07-29,172.09539794921875,125.57023620605469,207.7679901123047,334.1504821777344,131.27685546875,120.35935974121094,55.56290817260742,52.73822021484375,45.90277862548828,72.48733520507812,216.39523315429688,213.90817260742188,145.85911560058594,51.61815643310547,130.2913818359375,113.02176666259766,211.16604614257812,80.72049713134766,139.70367431640625,86.92562103271484,40.26145935058594,114.58303833007812,84.08618927001953,146.082275390625,250.5757598876953,55.596466064453125,182.37599182128906,110.73123168945312,53.74618911743164,145.51815795898438
2019-07-30,172.94244384765625,124.8593978881836,206.87619018554688,341.2713623046875,129.80258178710938,120.46592712402344,55.11395263671875,52.47447967529297,46.237144470214844,72.49695587158203,217.4559783935547,213.24105834960938,144.7860565185547,50.82191467285156,129.3706512451172,112.76810455322266,208.5728759765625,81.4837646484375,139.0300750732422,86.5089340209961,37.677730560302734,118.93917846679688,83.82597351074219,144.9822998046875,251.6715545654297,54.87934494018555,180.70362854003906,110.52411651611328,54.01921081542969,144.0668487548828
